Date,Open,High,Low,Close,Adj Close,Volume,Sma_20,Sma_50,Sma_100,Sma_200,Rsi_14,low_k,high_k,%K_14,%D_5,Momentum_10
2020-03-14,133.5824737548828,134.484375,122.41447448730469,123.30602264404297,123.30602264404297,12740784545.0,209.4213680267334,218.33692428588867,181.01531982421875,179.38288108825682,27.664153363392217,112.34712219238281,243.52529907226562,8.354210061704851,4.886944190245144,-0.45079665570432537
2020-03-15,123.24606323242188,132.2421417236328,121.85365295410156,125.21430206298828,125.21430206298828,12719251813.0,202.4212615966797,217.61553161621094,180.7755184173584,179.13950275421143,28.416518087173483,112.34712219238281,243.52529907226562,9.808933297180737,6.8122262310348685,-0.4538522640449588
2020-03-16,124.9961166381836,124.9961166381836,105.17144012451172,110.60587310791016,110.60587310791016,15984904590.0,195.56067543029786,216.46610702514647,180.39389556884765,178.84494842529296,26.172309914166544,110.60587310791016,243.52529907226562,0.0,6.8122262310348685,-0.545813623761989
2020-03-17,110.40678405761719,118.98828125,110.40678405761719,113.9427490234375,113.9427490234375,12087490572.0,189.97379951477052,215.3263441467285,180.02067581176757,178.57048782348633,27.57925292367699,110.60587310791016,243.52529907226562,2.510450140239232,7.314316259082714,-0.5209532497559011
2020-03-18,113.8576431274414,116.02162170410156,111.74311065673828,114.84226989746094,114.84226989746094,11617854009.0,184.37824363708495,214.09578323364258,179.68684677124023,178.28235023498536,27.977708612563834,110.60587310791016,243.52529907226562,3.1871916078593663,4.7721570213968425,-0.42776017806084654
2020-03-19,114.83982849121094,140.52772521972656,114.73286437988281,136.59385681152344,136.59385681152344,16396753275.0,179.8699115753174,213.3266535949707,179.59011489868163,178.10717239379883,37.003728055394696,110.60587310791016,243.52529907226562,19.55168216764823,7.011651442585519,-0.3237470175358017
2020-03-20,136.64927673339844,150.8538055419922,122.60565948486328,132.73716735839844,132.73716735839844,18960388062.0,175.51434440612792,212.28758743286133,179.4814065551758,177.87912147521973,36.13893326240101,110.60587310791016,237.85308837890625,17.392360377675587,8.528336858684488,-0.33885047306163896
2020-03-21,133.1017608642578,135.972412109375,127.16375732421875,132.81871032714844,132.81871032714844,13684083308.0,171.2067501068115,211.3407582092285,179.35355361938477,177.64571838378907,36.1728980765973,110.60587310791016,201.986328125,24.308083402609526,13.389953539206394,-0.318418884050808
2020-03-22,132.85113525390625,136.15164184570312,122.90933227539062,123.32115173339844,123.32115173339844,12497707224.0,165.8443187713623,210.13370223999024,179.1373176574707,177.38235969543456,33.910654359468545,110.60587310791016,201.986328125,13.91465890940277,15.670795293039102,0.09767966750606871
2020-03-23,123.36598205566406,134.91160583496094,121.86788177490234,134.91160583496094,134.91160583496094,14149877968.0,161.36591758728028,209.05958358764647,179.05774139404298,177.18583206176757,38.93010740051019,110.60587310791016,200.76724243164062,26.9580341440683,20.424963800280885,0.012836109776557914
2020-03-24,135.1941375732422,141.9485321044922,133.1687774658203,138.76144409179688,138.76144409179688,14609068673.0,157.07809104919434,208.03751113891602,179.0142059326172,177.0298583984375,40.54534900929083,110.60587310791016,194.8685302734375,33.4140554440116,23.19743845555356,0.1253419834355558
2020-03-25,138.9149627685547,141.40379333496094,134.30422973632812,136.19589233398438,136.19589233398438,13433092920.0,152.42447624206542,206.97641708374024,179.0400245666504,176.81952476501465,39.7900689663846,110.60587310791016,138.76144409179688,90.88794271200982,37.89655492242041,0.08770236378805896
2020-03-26,136.190673828125,138.83056640625,134.8860321044922,138.36155700683594,138.36155700683594,11367261176.0,147.16628913879396,205.65904342651368,179.19760124206542,176.60455490112304,40.792691361790425,110.60587310791016,138.76144409179688,98.5797230495173,52.75088285180196,0.2509422250285622
2020-03-27,138.36993408203125,139.90269470214844,133.9379425048828,133.9379425048828,133.9379425048828,11396286629.0,141.97053184509278,204.0910206604004,179.2060587310791,176.36849731445312,39.35124497904184,110.60587310791016,138.76144409179688,82.86839364872222,66.54162979966586,0.17548456266692658
2020-03-28,134.03274536132812,134.03274536132812,126.96218872070312,130.9864959716797,130.9864959716797,12162403960.0,138.48540382385255,202.25622940063477,179.22271232604982,176.12449394226076,38.376865861709284,110.60587310791016,138.76144409179688,72.38575582584794,75.62717413602176,0.14057738573639678
2020-03-29,131.0153350830078,131.17408752441406,125.4500503540039,125.58373260498047,125.58373260498047,9938133669.0,134.66527404785157,200.3049737548828,179.1878890991211,175.8587851333618,36.59076221691225,110.60587310791016,138.76144409179688,53.1967883217217,79.5837207115638,-0.08060482706579619
2020-03-30,125.57789611816406,133.91146850585938,125.28968048095703,132.904541015625,132.904541015625,11841123306.0,131.2721389770508,198.39149322509766,179.235625,175.61822734832765,40.623322106548336,113.9427490234375,138.76144409179688,76.40124486787113,76.68638114273605,0.0012609404024317428
2020-03-31,132.8209228515625,134.27413940429688,131.65289306640625,133.59356689453125,133.59356689453125,11065246317.0,128.20839080810546,196.5929104614258,179.2478355407715,175.38064655303955,41.003612094403096,114.84226989746094,138.76144409179688,78.3944163152197,72.64931979587655,0.005833941358670325
2020-04-01,133.61231994628906,135.63455200195312,129.73094177246094,135.63455200195312,135.63455200195312,12456564435.0,129.37276229858398,194.5885775756836,179.3180401611328,175.11829174041748,42.1848293791386,123.32115173339844,138.76144409179688,79.74849169133161,72.02533940439841,0.0998482425397258
2020-04-02,135.732177734375,146.78709411621094,135.732177734375,142.02914428710938,142.02914428710938,15322861686.0,129.81412887573242,192.12103790283203,179.44769271850586,174.87949184417724,45.84341599061571,123.32115173339844,142.02914428710938,100.0,77.54818823922884,0.052757050871186095
2020-04-03,142.11045837402344,146.89987182617188,139.619384765625,142.09130859375,142.09130859375,13184603402.0,130.75339317321777,189.6008792114258,179.6040594482422,174.6043825149536,45.87927085516336,123.32115173339844,142.09130859375,100.0,86.90883057488449,0.023997044162716197
2020-04-04,142.21517944335938,145.37730407714844,140.121826171875,145.21939086914062,145.21939086914062,11946658257.0,131.7536476135254,186.82091705322264,179.79264114379882,174.28743572235106,47.75372121418015,123.32115173339844,145.21939086914062,100.0,91.62858160131026,0.06625382293489812
2020-04-05,145.26101684570312,146.12852478027344,142.10208129882812,143.54664611816406,143.54664611816406,11280993591.0,133.4006862640381,184.3972784423828,179.95596153259277,173.94820377349853,46.819872083149214,125.58373260498047,145.21939086914062,91.48108645774444,94.2459156298152,0.03747492600904989
2020-04-06,143.60821533203125,169.27264404296875,143.5446014404297,169.13587951660156,169.13587951660156,21636382525.0,136.16034278869628,182.58210174560546,180.36409324645996,173.68747890472412,59.77807179257279,125.58373260498047,169.13587951660156,100.0,98.2962172915489,0.26279287521857797
2020-04-07,169.14744567871094,175.20413208007812,164.2033233642578,165.10194396972656,165.10194396972656,21659346091.0,138.67332649230957,180.5568719482422,180.66753288269044,173.42273838043212,57.403475204604064,125.58373260498047,169.13587951660156,90.73768841967555,96.443754975484,0.2604501154487169
2020-04-08,165.24032592773438,173.21026611328125,164.49319458007812,172.64173889160156,172.64173889160156,17063110836.0,140.47572059631347,178.37081512451172,181.06761543273925,173.2083660507202,60.55724803640847,125.58373260498047,172.64173889160156,100.0,96.443754975484,0.37471418718410376
2020-04-09,172.76126098632812,172.8977813720703,167.98712158203125,170.80714416503906,170.80714416503906,14901696210.0,142.3792194366455,176.59167846679688,181.47957832336425,173.00467487335206,59.40474347167947,125.58373260498047,172.64173889160156,96.10141850169269,95.66403867582254,0.2851866675116692
2020-04-10,170.8292694091797,170.94976806640625,154.9144744873047,158.41244506835938,158.41244506835938,17980944616.0,143.65890617370604,174.60093811035156,181.7556827545166,172.7871305465698,52.17943452044715,125.58373260498047,172.64173889160156,69.76222550404208,91.32026648508207,0.1857789918388959
2020-04-11,158.5389862060547,161.16757202148438,155.29833984375,158.2160186767578,158.2160186767578,13555089447.0,145.403649520874,172.45324615478515,182.06374114990234,172.7376569747925,52.07134523920612,125.58373260498047,172.64173889160156,69.344812172918,85.18922891966568,0.16648756781737672
2020-04-12,158.23239135742188,164.51695251464844,156.3205108642578,161.14242553710938,161.14242553710938,15123721386.0,146.71519050598144,170.42946014404296,182.33344833374022,172.68890560150146,53.613041122867884,132.904541015625,172.64173889160156,71.06158972159386,81.25400918004932,0.13457295223410526
2020-04-13,160.72067260742188,160.74969482421875,151.61448669433594,156.27955627441406,156.27955627441406,16465282133.0,147.5910961151123,168.07996826171876,182.5455502319336,172.63666774749757,50.694874432572796,133.59356689453125,172.64173889160156,58.09744277295461,72.87349773464025,0.09985302986567146
2020-04-14,156.35595703125,160.94427490234375,155.86593627929688,157.5963897705078,157.5963897705078,14723156630.0,148.66112098693847,165.92756744384766,182.7587463378906,172.55109470367432,51.46527253281136,135.63455200195312,172.64173889160156,59.34479114568365,65.52217226343843,0.08522965719171949
2020-04-15,157.56564331054688,160.71112060546875,152.80284118652344,153.28689575195312,153.28689575195312,14171753737.0,149.40738792419432,164.03695343017577,182.84857376098634,172.44466472625732,48.779081746619376,142.02914428710938,172.64173889160156,36.77490134466339,58.92470743156271,0.0678542473627084
2020-04-16,153.20042419433594,173.1572723388672,150.3594207763672,172.15737915039062,172.15737915039062,22910469236.0,151.31835975646973,162.9664956665039,183.13470764160155,172.45293422698975,58.89599721237899,142.09130859375,172.64173889160156,98.4145567296805,64.73865634291522,0.017864332762655977
2020-04-17,172.2794189453125,174.27590942382812,169.75157165527344,171.63858032226562,171.63858032226562,16714684266.0,153.35096397399903,161.86419952392578,183.43851211547852,172.41176609039306,58.55358057109942,143.54664611816406,172.64173889160156,96.55213826899437,69.8367660523953,0.03959151658285531
2020-04-18,171.61807250976562,187.9404754638672,171.61807250976562,186.91400146484375,186.91400146484375,20160323443.0,156.4174774169922,161.06726959228516,183.9178601074219,172.45963397979736,65.00498360726841,143.54664611816406,186.91400146484375,100.0,78.21727749780439,0.08266982634021924
2020-04-19,186.8619842529297,188.0989227294922,180.12081909179688,181.61495971679688,181.61495971679688,19146038381.0,158.85299835205078,160.30259857177734,184.2943719482422,172.46415622711183,61.43262489942545,153.28689575195312,186.91400146484375,84.24175487093575,83.19667024285481,0.06327496197298976
2020-04-20,181.480224609375,186.0835418701172,170.32127380371094,172.2971649169922,172.2971649169922,21266681335.0,160.78817825317384,159.36912994384767,184.58807250976562,172.4496453475952,55.64216677023523,153.28689575195312,186.91400146484375,56.53257621202785,87.1482052163277,0.08764917328711874
2020-04-21,172.01771545410156,175.178466796875,170.55284118652344,172.73770141601562,172.73770141601562,16458767984.0,162.64333572387696,158.21248840332032,184.85671020507812,172.42840885162354,55.85403134287456,153.28689575195312,186.91400146484375,57.842639893347176,79.03382184906103,0.0917838968564002
2020-04-22,172.67039489746094,183.75100708007812,171.82659912109375,182.59957885742188,182.59957885742188,17994666395.0,164.67185745239257,157.3748873901367,185.24044006347657,172.4596491622925,60.41240125705084,153.28689575195312,186.91400146484375,87.169806868725,77.15735556900715,0.13315644994664133
2020-04-23,182.62017822265625,189.0888671875,180.3406524658203,185.02867126464844,185.02867126464844,21275740032.0,166.8187255859375,156.58510131835936,185.431173248291,172.5194968032837,61.46778785862449,153.28689575195312,186.91400146484375,94.39342113980214,76.03603979696759,0.18395953812252497
2020-04-24,185.22210693359375,190.21038818359375,185.22210693359375,189.2369384765625,189.2369384765625,16788555028.0,169.01960296630858,155.78447631835937,185.66123580932617,172.55974979400634,63.29352821056926,153.28689575195312,189.2369384765625,100.0,79.18768882278044,0.20076950209411337
2020-04-25,189.2073974609375,196.79237365722656,188.45953369140625,195.5153045654297,195.5153045654297,18260969748.0,171.61803588867187,154.82427642822265,185.9724787902832,172.62721851348877,65.89022886684943,153.28689575195312,195.5153045654297,100.0,87.88117358037486,0.275486098184218
2020-04-26,195.41358947753906,199.344970703125,194.76806640625,197.31753540039062,197.31753540039062,18335367012.0,173.02711868286133,154.01356536865234,186.2378546142578,172.64733989715577,66.6202094629703,153.28689575195312,197.31753540039062,100.0,96.31264560170544,0.14614625509616386
2020-04-27,197.47572326660156,199.55279541015625,193.45416259765625,197.22471618652344,197.22471618652344,18670194595.0,174.63325729370118,153.94427856445313,186.45644500732422,172.67516513824464,66.54122612874973,153.28689575195312,197.31753540039062,99.78919403713346,98.83652303538713,0.14906984091931852
2020-04-28,197.2735137939453,198.7865447998047,194.84942626953125,198.41539001464844,198.41539001464844,18217507467.0,175.92193984985352,153.8728598022461,186.77090042114258,172.75439365386964,67.08039363148764,153.28689575195312,198.41539001464844,100.0,99.9578388074267,0.0615330497430282
2020-04-29,198.46519470214844,218.4546356201172,198.12451171875,216.96823120117188,216.96823120117188,26397548759.0,178.22999420166016,154.1968795776367,187.26937759399414,172.9351015853882,74.08732974280825,171.63858032226562,216.96823120117188,100.0,99.9578388074267,0.19466056947898713
2020-04-30,216.9091339111328,227.52969360351562,206.43692016601562,207.60205078125,207.60205078125,28089191904.0,180.6894744873047,154.45154998779296,187.64842651367186,173.06273609161377,66.40312674441618,171.63858032226562,216.96823120117188,79.33762948022098,95.82536470347088,0.20490694598060677
2020-05-01,207.9017333984375,217.62802124023438,207.7808837890625,214.21910095214844,214.21910095214844,20816320834.0,183.48962860107423,156.48898956298828,188.1076759338379,173.1990270614624,68.86040552957418,172.2971649169922,216.96823120117188,93.84583696405508,94.59453209628191,0.2401409720986758
2020-05-02,214.23008728027344,215.8475341796875,212.87867736816406,215.32537841796875,215.32537841796875,18260876092.0,186.1987762451172,158.13146087646484,188.63164413452148,173.36862361907959,69.2651408623381,172.2971649169922,216.96823120117188,96.32233362697916,93.90116001425105,0.17922165957512948
2020-05-03,215.35206604003906,219.2708740234375,208.69236755371094,210.9331512451172,210.9331512451172,20469034664.0,188.93145599365235,159.88400344848634,189.1104638671875,173.54322185516358,65.61852479668636,172.2971649169922,216.96823120117188,86.48995768835718,91.19915155192248,0.14000251854707058
2020-05-04,210.89085388183594,211.82838439941406,199.0477294921875,208.17401123046875,208.17401123046875,22602446422.0,191.4603370666504,161.54319763183594,189.57936462402344,173.69395015716552,63.36181077167693,172.73770141601562,216.96823120117188,80.11730808240407,87.2226131684033,0.10007069923217804
2020-05-05,208.01300048828125,211.77862548828125,204.0311279296875,206.77439880371094,206.77439880371094,19004689099.0,194.13471221923828,163.46656814575195,189.96633758544922,173.85971546173096,62.19335366346205,182.59957885742188,216.96823120117188,70.33973780669726,85.42303483369855,0.0575867667408787
2020-05-06,206.48135375976562,211.5346221923828,204.04087829589844,204.0557861328125,204.0557861328125,20343543799.0,195.72963256835936,165.26882888793946,190.297586517334,174.0154292678833,59.88333543408292,185.02867126464844,216.96823120117188,59.57225117058118,78.56831767500378,0.034149274765412185
2020-05-07,203.91285705566406,214.39247131347656,202.07484436035156,212.28941345214844,212.28941345214844,23594744655.0,197.7621742248535,167.2177717590332,190.6567774963379,174.19920444488525,64.21808100482073,189.2369384765625,216.96823120117188,83.12802149006437,75.92945524762081,0.07638341459889686
2020-05-08,212.1982421875,216.3276824951172,208.8307342529297,212.9915771484375,212.9915771484375,20445139356.0,199.0660530090332,168.7457261657715,191.0361898803711,174.38955738067628,64.56967847153983,195.5153045654297,216.96823120117188,81.46334940562855,74.92413359107509,0.07346298657938255
2020-05-09,213.1421661376953,214.73912048339844,209.07151794433594,211.60012817382812,211.60012817382812,18950547549.0,200.56531143188477,170.32298538208008,191.3052864074707,174.58605373382568,63.24347120018633,197.22471618652344,216.96823120117188,72.8108038342668,73.46283274144764,-0.02474142411368263
2020-05-10,211.5522003173828,211.5522003173828,182.71116638183594,188.5995635986328,188.5995635986328,25211575193.0,201.38043136596679,171.43860244750977,191.38968032836914,174.71703762054443,46.31092894241915,188.5995635986328,216.96823120117188,0.0,59.39488518010819,-0.09153323443148487
2020-05-11,188.63218688964844,191.36233520507812,180.7183380126953,185.912841796875,185.912841796875,20054601647.0,202.03918838500977,172.6904362487793,191.41206924438475,174.83575908660887,44.80198665978618,185.912841796875,216.96823120117188,0.0,47.48043494599195,-0.13213695244476076
2020-05-12,185.87733459472656,191.60134887695312,185.70179748535156,189.3125,189.3125,15899726284.0,202.37483444213868,173.77845413208007,191.4190188598633,174.87470554351808,47.148606913045924,185.912841796875,216.96823120117188,10.947079615928493,33.04424657116478,-0.12080730385377558
2020-05-13,189.3740997314453,200.19732666015625,189.12770080566406,199.1932830810547,199.1932830810547,17054662289.0,203.08306503295898,174.98709091186524,191.51230102539063,174.9714945602417,53.355327669843,185.912841796875,215.32537841796875,45.1523153384036,25.782039757719787,-0.05565681873505057
2020-05-14,198.89151000976562,204.1175994873047,196.8688201904297,202.9490966796875,202.9490966796875,20150524861.0,203.76867294311523,176.3221549987793,191.64928604125976,175.06502895355226,55.49483383731453,185.912841796875,215.32537841796875,57.921746438539515,22.804228278574328,-0.025098784040803124
2020-05-15,202.9553985595703,203.56639099121094,193.75567626953125,195.62266540527344,195.62266540527344,16602342092.0,203.77404098510743,177.46737716674804,191.56321029663087,175.12982822418212,50.61747092441649,185.912841796875,215.32537841796875,33.01253385073512,29.40673504872135,-0.053931886456716205
2020-05-16,195.61338806152344,202.7711944580078,194.5015869140625,200.6771240234375,200.6771240234375,15379081645.0,203.94202041625977,178.80216079711914,191.44659072875976,175.1815009689331,53.644395593156815,185.912841796875,212.9915771484375,54.523529385247194,40.31144092577079,-0.016557541314589086
2020-05-17,200.60887145996094,209.1609344482422,200.10279846191406,207.15869140625,207.15869140625,15470397303.0,204.4387191772461,180.32560470581055,191.29091705322264,175.2938335800171,57.26208819421583,185.912841796875,212.9915771484375,78.45953414567076,53.813931831719245,-0.0241685252338546
2020-05-18,207.17977905273438,215.90846252441406,207.10906982421875,214.52505493164062,214.52505493164062,17411566928.0,205.24420242309571,182.10443115234375,191.2047024536133,175.44662425994872,60.988413894399436,185.912841796875,214.52505493164062,100.0,64.78346876403853,0.0071997109168988604
2020-05-19,214.6049346923828,214.6049346923828,210.14305114746094,213.45111083984375,213.45111083984375,14346192779.0,205.0683464050293,183.71536254882812,191.05342788696288,175.59403034210206,60.16480086926544,185.912841796875,214.52505493164062,96.24655357228565,72.44843019078775,0.008747549833689305
2020-05-20,213.4462432861328,214.71682739257812,207.97581481933594,210.09674072265625,210.09674072265625,12730175511.0,205.1930809020996,185.24542602539063,190.9191682434082,175.7248854446411,57.550595629767976,185.912841796875,214.52505493164062,84.5229930724803,82.75052203513678,0.11398317532575275
2020-05-21,210.129150390625,211.62518310546875,193.346435546875,199.88360595703125,199.88360595703125,13308321229.0,204.47630615234374,186.53040710449218,190.5594923400879,175.81217838287353,50.37374073924635,185.912841796875,214.52505493164062,48.827974593761496,81.61141107683964,0.07514684851851405
2020-05-22,199.8371124267578,208.59153747558594,198.04086303710938,207.169189453125,207.169189453125,12041592114.0,204.06849670410156,187.8332080078125,189.97712295532227,175.91624835968017,54.71238236055376,185.912841796875,214.52505493164062,74.2911691456059,80.77773807682668,0.09432387958071975
2020-05-23,207.19448852539062,210.38645935058594,205.29421997070312,208.69439697265625,208.69439697265625,10665476768.0,203.95655899047853,189.1652697753906,189.3830744934082,176.0131995010376,55.587757526515276,185.912841796875,214.52505493164062,79.62178622282188,76.70209532139106,0.04769796322768283
2020-05-24,208.716064453125,210.59507751464844,202.37034606933594,202.37034606933594,202.37034606933594,11833299572.0,203.66637573242187,190.30828887939452,188.5646029663086,176.0670820236206,51.17112923448228,185.912841796875,214.52505493164062,57.51915867166543,68.956616341267,-0.002851703307972797
2020-05-25,201.98265075683594,206.3614501953125,200.6675567626953,205.3197479248047,205.3197479248047,10415044124.0,203.59364318847656,191.54375091552734,187.97051467895508,176.15379802703856,53.04490531962935,189.3125,214.52505493164062,63.48919404719396,64.74985653620973,0.04957034247254377
2020-05-26,205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,201.90231323242188,10159741290.0,203.48596954345703,192.19907958984376,187.3905906677246,176.2422522354126,50.62096251594591,195.62266540527344,214.52505493164062,33.221449692319986,61.62855155592143,0.006105275900013751
2020-05-27,201.89300537109375,208.86343383789062,201.78506469726562,208.86343383789062,208.86343383789062,10631034756.0,203.31467056274414,193.07430938720702,186.81559066772462,176.36142581939697,55.119769735666466,195.62266540527344,214.52505493164062,70.04811965253107,60.77994165730647,0.008229162001692325
2020-05-28,208.88543701171875,220.27650451660156,206.24266052246094,219.84042358398438,219.84042358398438,12212469604.0,203.6571128845215,194.01828308105468,186.1945491027832,176.51324153900146,61.13320064083021,195.62266540527344,219.84042358398438,100.0,64.8555844127421,0.02477737928577861
2020-05-29,219.925048828125,224.2168731689453,218.23805236816406,220.6751251220703,220.6751251220703,12265816557.0,204.1108627319336,195.01564270019531,185.80366058349608,176.68916896820068,61.55503250811986,199.88360595703125,220.6751251220703,100.0,73.35175267840901,0.03384388234759239
2020-05-30,220.7172088623047,243.94314575195312,218.7444610595703,242.34559631347656,242.34559631347656,15027397867.0,206.79816436767578,196.69430572509765,185.64762191772462,176.96667987823486,70.50514820471471,199.88360595703125,242.34559631347656,100.0,80.65391386897022,0.15349526832208826
2020-05-31,242.35137939453125,244.04525756835938,230.05282592773438,230.9757080078125,230.9757080078125,12234904813.0,209.05130767822266,198.14949951171874,185.30137283325195,177.18026470184327,62.3089556839462,199.88360595703125,242.34559631347656,73.22337410418109,88.65429875134244,0.15555103632393497
2020-06-01,230.86026000976562,248.2362823486328,230.48805236816406,246.99176025390625,246.99176025390625,13951727936.0,211.93527069091797,199.86648620605467,185.14797317504883,177.48522533416747,67.9593261614107,199.88360595703125,246.99176025390625,100.0,94.64467482083622,0.19222245791424353
2020-06-02,246.82818603515625,252.2220001220703,233.2252960205078,237.21905517578125,237.21905517578125,13782107567.0,213.8365592956543,201.48527618408204,184.7826222229004,177.7687147140503,61.86497347436262,199.88360595703125,246.99176025390625,79.25474851649348,90.49562452413491,0.13668147596153424
2020-06-03,237.3952178955078,244.1793212890625,235.46444702148438,244.1793212890625,244.1793212890625,9861760817.0,215.89807052612304,203.2169348144531,184.5722511291504,178.07286952972413,64.31916929153917,199.88360595703125,246.99176025390625,94.02982560700681,89.30158964553628,0.20659635184594682
2020-06-04,244.10528564453125,245.92897033691406,236.7653045654297,244.4263916015625,244.4263916015625,10170414304.0,218.3382568359375,205.03972473144532,184.53833908081054,178.36940532684326,64.40673466301779,201.90231323242188,246.99176025390625,94.31048987777253,88.16368762109077,0.19046703530475817
2020-06-05,244.34959411621094,247.32949829101562,240.6820526123047,241.22198486328125,241.22198486328125,9293963914.0,220.3654998779297,206.42101684570312,184.6937562561035,178.67271724700927,62.27219909727804,201.90231323242188,246.99176025390625,87.20371223919469,90.9597552480935,0.19474601851438988
2020-06-06,241.20135498046875,245.98104858398438,239.7245330810547,241.9313201904297,241.9313201904297,8114873845.0,222.10413131713867,207.8268716430664,184.8455355834961,178.99509609222412,62.56793532785479,201.90231323242188,246.99176025390625,88.77688595057433,88.71513243820837,0.15832300439053726
2020-06-07,241.9080810546875,245.4352569580078,236.32525634765625,245.16725158691406,245.16725158691406,9544883157.0,223.63624114990233,208.99193664550782,185.0296031188965,179.34244060516357,63.95599606371849,201.90231323242188,246.99176025390625,95.95357941266647,92.05489861744297,0.11520550947835217
2020-06-08,245.17857360839844,246.64419555664062,241.5421905517578,246.30990600585938,246.30990600585938,8076783299.0,225.27918090820313,210.28583557128906,185.2942170715332,179.76667652130126,64.45720242708465,201.90231323242188,246.99176025390625,98.48777420640802,92.9464883373232,0.11616524911726556
2020-06-09,246.17501831054688,248.34243774414062,242.3385467529297,244.9114532470703,244.9114532470703,8446545788.0,227.01991653442383,211.73812133789062,185.55362564086914,180.23989292144776,63.29712988988605,208.86343383789062,246.99176025390625,94.54393307448682,92.99317697666606,0.010587594627776031
2020-06-10,244.8220672607422,248.65115356445312,242.8197479248047,247.4449462890625,247.4449462890625,8792990206.0,229.3979835510254,213.23226623535157,185.72237731933595,180.71002872467042,64.5421675163712,219.84042358398438,247.4449462890625,100.0,95.55243452882712,0.07130290203804868
2020-06-11,247.5485382080078,249.8883056640625,229.94297790527344,231.70266723632812,231.70266723632812,12356528860.0,230.62465744018556,214.21432800292968,185.7946076965332,181.15436855316162,52.60184626626709,220.6751251220703,247.4449462890625,41.19393269557971,86.03584387782821,-0.06190122699583589
2020-06-12,231.62545776367188,239.3546905517578,229.6450653076172,237.4932098388672,237.4932098388672,8868955009.0,232.0645980834961,215.26361877441406,185.9243600463867,181.60945194244385,55.83819712475745,230.9757080078125,247.4449462890625,39.57379035844526,74.75988606698397,0.0011557025336046411
2020-06-13,237.54461669921875,239.19309997558594,235.88967895507812,238.90884399414062,238.90884399414062,7141624980.0,233.89152297973632,216.25705688476563,186.0207666015625,182.05917079925538,56.618062381811505,230.9757080078125,247.4449462890625,48.1694165258383,64.69621453087002,-0.02158445386406249
2020-06-14,238.9681854248047,239.10145568847656,232.95819091796875,234.1147003173828,234.1147003173828,7439385176.0,235.33127059936524,217.0290447998047,185.92666061401368,182.46469150543214,53.19223324479868,231.70266723632812,247.4449462890625,15.322006889693181,48.851829293911294,-0.04218730725685582
2020-06-15,234.0583038330078,234.2378387451172,221.24176025390625,229.9289093017578,229.9289093017578,10536099884.0,236.73260040283202,217.68127227783202,185.84741882324218,182.8557481765747,50.328853722173164,229.9289093017578,247.4449462890625,0.0,28.851829293911294,-0.04681611241995243
2020-06-16,229.76229858398438,236.39430236816406,228.4261474609375,234.41616821289062,234.41616821289062,7965648016.0,238.01023712158204,218.42510131835937,186.18468994140625,183.25130825042726,53.23514131196729,229.9289093017578,247.4449462890625,25.618003172664558,25.736643389328265,-0.03106316276711807
2020-06-17,234.49237060546875,235.9540557861328,229.34164428710938,233.0282745361328,233.0282745361328,7701391592.0,238.66962966918945,219.11735900878907,186.49510940551758,183.65375118255616,52.21746436717019,229.9289093017578,247.4449462890625,17.694443307132573,21.36077397906573,-0.049513044553089025
2020-06-18,232.89869689941406,234.57064819335938,228.95143127441406,232.10116577148438,232.10116577148438,6713800872.0,239.24093170166014,219.4200177001953,186.80844863891602,184.05832836151123,51.50910329425424,229.9289093017578,247.4449462890625,12.401529360214159,14.2071965459409,-0.05768643439796117
2020-06-19,231.95497131347656,232.15411376953125,226.79518127441406,227.13829040527344,227.13829040527344,6946372590.0,238.48056640625,219.8107424926758,187.1311462402344,184.44872402191163,47.773080480622134,227.13829040527344,247.4449462890625,0.0,11.142795168002262,-0.07256974962239537
2020-06-20,226.9763641357422,231.4490203857422,226.640625,229.27426147460938,229.27426147460938,6252830566.0,238.39549407958984,220.111845703125,188.30041763305664,184.85531322479247,49.471740819397546,227.13829040527344,247.4449462890625,10.51857618290118,13.2465104045825,-0.07343324277565288
2020-06-21,229.2161407470703,232.35894775390625,228.4929962158203,228.9898223876953,228.9898223876953,5600408178.0,237.4953971862793,220.38513458251953,189.2582977294922,185.26652362823486,49.24205883494221,227.13829040527344,247.4449462890625,9.117857676900732,9.946481305429733,-0.011708302200361898
2020-06-22,229.0033721923828,243.77601623535156,228.9347381591797,242.53318786621094,242.53318786621094,9079586552.0,237.76110382080077,221.0171353149414,190.45056938171388,185.7329446029663,59.00213099470657,227.13829040527344,247.4449462890625,75.8120763410747,21.57000791221816,0.021221566842956285
2020-06-23,242.53701782226562,244.86441040039062,239.75973510742188,244.14215087890625,244.14215087890625,6624530348.0,237.75924530029297,221.73649810791017,191.63984786987305,186.20768314361572,59.986503951798376,227.13829040527344,247.4449462890625,83.7354046424114,35.83678296865761,0.021905036235887465
2020-06-24,244.18592834472656,248.50802612304688,232.8077392578125,235.7724609375,235.7724609375,8815030025.0,237.32654876708983,222.31645935058594,192.89151374816893,186.6427046585083,52.87449036509574,227.13829040527344,244.14215087890625,50.777707483634174,45.99232446538444,0.007080976196154332
2020-06-25,235.70285034179688,236.05340576171875,230.29660034179688,232.94448852539062,232.94448852539062,7010426122.0,236.9126739501953,222.8942333984375,194.08153114318847,187.05110347747802,50.687772686726404,227.13829040527344,244.14215087890625,34.14635240697617,50.71787971019944,0.013115267813823106
